,date,lat,long,prcp,locationName,srad,tmax,vp,mean_ozone,system:index,ndvi,.geo
99,2022-04-10,34.19925,-118.53276,0.0,reseda,423.8599853515625,23.770000457763672,519.22998046875,0.03925,2022_04_10,0.2791497409343719,"{""type"":""MultiPoint"",""coordinates"":[]}"
335,2022-12-14,34.181977,-118.363036,0.0,northHollywood,266.3099975585937,16.639999389648438,782.5499877929688,0.010708,2022_12_14,0.3011647164821625,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,2022-04-05,34.05111,-118.45636,0.0,westLA,491.9400024414063,26.21999931335449,578.0399780273438,0.024375,2022_04_05,0.160839170217514,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,2022-01-05,34.19925,-118.53276,0.0,reseda,262.5199890136719,22.25,1143.1500244140625,0.026333,2022_01_05,0.2725563943386078,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,2022-02-02,34.276316,-118.683685,0.0,simiValley,227.6000061035156,15.359999656677246,1071.699951171875,0.042588,2022_02_02,0.2721712589263916,"{""type"":""MultiPoint"",""coordinates"":[]}"
316,2022-12-04,34.05111,-118.45636,1.0199999809265137,westLA,158.92999267578125,17.450000762939453,1339.6099853515625,0.0135,2022_12_04,0.0199250057339668,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,2022-08-13,34.19925,-118.53276,0.0,reseda,502.1199951171875,36.84000015258789,888.9000244140625,0.040875,2022_08_13,0.2389461547136306,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,2022-04-18,34.19925,-118.53276,0.0,reseda,495.9200134277344,25.6299991607666,504.8999938964844,0.033083,2022_04_18,0.3029377460479736,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,2022-02-12,34.06659,-118.22688,0.0,mainLA,364.0799865722656,31.950000762939453,1325.0999755859375,0.018083,2022_02_12,0.3044628202915191,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,2022-09-15,34.05111,-118.45636,0.0,westLA,367.3699951171875,26.709999084472656,791.5900268554688,0.022958,2022_09_15,0.1722471415996551,"{""type"":""MultiPoint"",""coordinates"":[]}"
319,2022-11-28,34.181977,-118.363036,0.0,northHollywood,170.19000244140625,18.15999984741211,1256.75,0.026833,2022_11_28,0.1429718881845474,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,2022-10-07,34.05111,-118.45636,0.0,westLA,358.8299865722656,26.850000381469727,778.8400268554688,0.039059,2022_10_07,0.1419141888618469,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,2022-10-04,34.06659,-118.22688,0.0,mainLA,393.989990234375,29.1200008392334,740.510009765625,0.023619,2022_10_04,0.2313780188560485,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,2022-08-14,34.05111,-118.45636,0.0,westLA,474.2300109863281,30.57999992370605,863.4199829101562,0.035471,2022_08_14,0.1466578096151352,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,2022-04-12,34.05111,-118.45636,0.0,westLA,438.7999877929688,20.100000381469727,457.80999755859375,0.040708,2022_04_12,0.1711256951093673,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,2022-07-27,34.1326,-118.1272,0.0,Pasadena,500.8200073242188,32.560001373291016,749.8499755859375,0.035235,2022_07_27,0.4968081414699554,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,2022-07-18,34.01029,-118.0685,0.0,picoRivera,448.6700134277344,33.0,906.0,0.026941,2022_07_18,0.2997237741947174,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,2022-05-10,33.901389,-118.205,0.0,compton,509.1900024414063,20.82999992370605,467.1199951171875,0.027333,2022_05_10,0.2297248989343643,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,2022-05-06,34.05111,-118.45636,0.0,westLA,478.6099853515625,23.959999084472656,579.02001953125,0.026167,2022_05_06,0.225302055478096,"{""type"":""MultiPoint"",""coordinates"":[]}"
332,2022-12-11,34.06659,-118.22688,7.789999961853027,mainLA,135.63999938964844,16.010000228881836,1096.949951171875,0.027042,2022_12_11,0.0119734480977058,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,2022-06-01,34.19925,-118.53276,0.0,reseda,568.3099975585938,32.45000076293945,608.8900146484375,0.035583,2022_06_01,0.2466136217117309,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,2022-08-27,34.01029,-118.0685,0.0,picoRivera,428.1799926757813,30.6200008392334,806.760009765625,0.02475,2022_08_27,0.2458419948816299,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,2022-03-31,34.06659,-118.22688,0.0,mainLA,246.72999572753903,19.6299991607666,1387.6300048828125,0.031125,2022_03_31,0.0161699652671813,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,2022-10-06,34.05111,-118.45636,0.0,westLA,294.239990234375,25.21999931335449,801.3599853515625,0.035583,2022_10_06,0.0673244297504425,"{""type"":""MultiPoint"",""coordinates"":[]}"
297,2022-11-06,34.276316,-118.683685,2.3399999141693115,simiValley,225.2400054931641,21.049999237060547,467.0499877929688,0.027043,2022_11_06,0.2959805130958557,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,2022-06-01,33.901389,-118.205,0.0,compton,543.5399780273438,25.81999969482422,626.9500122070312,0.032542,2022_06_01,0.2007274329662323,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,2022-04-05,34.06659,-118.22688,0.0,mainLA,523.4600219726562,29.56999969482422,539.72998046875,0.021083,2022_04_05,0.2922362685203552,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,2022-06-17,33.901389,-118.205,0.0,compton,434.1199951171875,24.190000534057617,749.1500244140625,0.041708,2022_06_17,0.1519914269447326,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,2022-08-10,34.05111,-118.45636,0.0,westLA,494.4800109863281,32.189998626708984,924.6300048828124,0.031059,2022_08_10,0.2210526168346405,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,2022-05-05,34.06659,-118.22688,0.0,mainLA,502.7200012207031,26.3700008392334,577.72998046875,0.033583,2022_05_05,0.2407901734113693,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,2022-08-23,34.19925,-118.53276,0.0,reseda,486.1700134277344,34.279998779296875,790.9400024414062,0.042458,2022_08_23,0.2261375337839126,"{""type"":""MultiPoint"",""coordinates"":[]}"
334,2022-12-13,34.276316,-118.683685,0.0,simiValley,264.760009765625,14.649999618530272,778.0800170898438,0.02213,2022_12_13,0.322545051574707,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2022-01-30,34.01029,-118.0685,0.0,picoRivera,310.6499938964844,21.65999984741211,1051.97998046875,0.013625,2022_01_30,0.4372964203357696,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,2022-01-11,34.1326,-118.1272,0.0,Pasadena,282.20001220703125,25.32999992370605,1279.6800537109375,0.018,2022_01_11,0.5479204654693604,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,2022-06-11,33.901389,-118.205,0.0,compton,499.2300109863281,26.31999969482422,745.239990234375,0.033083,2022_06_11,0.2315448373556137,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,2022-05-02,34.1326,-118.1272,0.0,Pasadena,393.0899963378906,23.670000076293945,968.2999877929688,0.040333,2022_05_02,0.1263836473226547,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,2022-07-08,33.901389,-118.205,0.0,compton,476.6000061035156,26.34000015258789,721.5,0.025882,2022_07_08,0.205045461654663,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,2022-04-03,34.19925,-118.53276,0.0,reseda,311.3800048828125,19.96999931335449,587.9099731445312,0.039167,2022_04_03,0.0639765039086341,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,2022-09-04,34.276316,-118.683685,0.0,simiValley,455.4599914550781,42.16999816894531,1259.699951171875,0.047696,2022_09_04,0.2949932515621185,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,2022-04-28,34.06659,-118.22688,0.0,mainLA,410.1700134277344,22.030000686645508,682.3599853515625,0.040591,2022_04_28,0.0312142502516508,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,2022-09-23,34.1326,-118.1272,0.0,Pasadena,476.1400146484375,34.61000061035156,726.9600219726562,0.036917,2022_09_23,0.5221861600875854,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,2022-06-13,34.06659,-118.22688,0.0,mainLA,456.4500122070313,26.989999771118164,759.2000122070312,0.03,2022_06_13,0.2059527039527893,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,2022-03-06,34.06659,-118.22688,0.0,mainLA,377.1600036621094,19.13999938964844,817.3699951171875,0.025917,2022_03_06,0.238780066370964,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,2022-03-17,33.901389,-118.205,0.0,compton,468.0499877929688,27.61000061035156,584.9299926757812,0.028,2022_03_17,0.1942794173955917,"{""type"":""MultiPoint"",""coordinates"":[]}"
314,2022-11-23,34.01029,-118.0685,0.0,picoRivera,289.9700012207031,24.420000076293945,1007.0,0.008833,2022_11_23,0.2686526477336883,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,2022-04-23,34.181977,-118.363036,0.0,northHollywood,563.8200073242188,26.75,435.7000122070313,0.033875,2022_04_23,0.2795851230621338,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,2022-05-12,34.01029,-118.0685,0.0,picoRivera,584.72998046875,30.09000015258789,497.6300048828125,0.027292,2022_05_12,0.2746743857860565,"{""type"":""MultiPoint"",""coordinates"":[]}"
315,2022-11-24,34.1326,-118.1272,0.0,Pasadena,291.9200134277344,25.809999465942383,1199.3900146484375,0.027412,2022_11_24,0.5572315454483032,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,2022-04-02,34.06659,-118.22688,0.0,mainLA,274.239990234375,18.82999992370605,902.9299926757812,0.0385,2022_04_02,0.0151940006762743,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,2022-02-23,34.276316,-118.683685,0.0,simiValley,314.9100036621094,12.039999961853027,727.510009765625,0.034227,2022_02_23,,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,2022-08-18,33.901389,-118.205,0.0,compton,442.6199951171875,27.13999938964844,785.3099975585938,0.022792,2022_08_18,0.1843091994524002,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,2022-07-25,34.01029,-118.0685,0.0,picoRivera,450.1799926757813,30.18000030517578,784.8300170898438,0.036625,2022_07_25,0.3027832508087158,"{""type"":""MultiPoint"",""coordinates"":[]}"
314,2022-11-23,33.901389,-118.205,0.0,compton,294.5599975585937,22.11000061035156,918.9299926757812,0.007958,2022_11_23,0.2167545408010482,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2022-01-24,34.276316,-118.683685,0.0,simiValley,311.7300109863281,22.729999542236328,1154.3399658203125,0.026818,2022_01_24,0.3023000955581665,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,2022-07-10,33.901389,-118.205,0.0,compton,500.6400146484375,27.229999542236328,719.739990234375,0.027529,2022_07_10,0.2017982006072998,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,2022-05-29,34.19925,-118.53276,0.0,reseda,504.1300048828125,25.479999542236328,515.9400024414062,0.027375,2022_05_29,0.2873170673847198,"{""type"":""MultiPoint"",""coordinates"":[]}"
298,2022-11-07,34.19925,-118.53276,7.510000228881836,reseda,112.63999938964844,17.06999969482422,1072.75,0.014882,2022_11_07,0.0010948405833914,"{""type"":""MultiPoint"",""coordinates"":[]}"
326,2022-12-05,34.06659,-118.22688,0.0,mainLA,159.9600067138672,17.770000457763672,1316.93994140625,0.017333,2022_12_05,0.1913215070962906,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2022-01-30,34.181977,-118.363036,0.0,northHollywood,318.7900085449219,21.71999931335449,970.510009765625,0.01625,2022_01_30,0.3496982157230377,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,2022-05-15,34.276316,-118.683685,0.0,simiValley,522.1199951171875,31.15999984741211,671.7999877929688,0.047087,2022_05_15,0.2157033830881118,"{""type"":""MultiPoint"",""coordinates"":[]}"
336,2022-12-15,34.276316,-118.683685,0.0,simiValley,245.47999572753903,15.460000038146973,897.75,0.01787,2022_12_15,0.3124806582927704,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2022-01-29,34.01029,-118.0685,0.0,picoRivera,264.3299865722656,21.899999618530277,1296.719970703125,0.012583,2022_01_29,-0.0070810387842357,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,2022-06-13,34.01029,-118.0685,0.0,picoRivera,444.4700012207031,27.270000457763672,768.1400146484375,0.030471,2022_06_13,0.024788849055767,"{""type"":""MultiPoint"",""coordinates"":[]}"
344,2022-12-23,34.06659,-118.22688,0.0,mainLA,277.0299987792969,23.020000457763672,1118.7099609375,0.00625,2022_12_23,0.2146341502666473,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,2022-07-15,34.05111,-118.45636,0.0,westLA,454.2000122070313,27.0,749.72998046875,0.028529,2022_07_15,0.1199554651975631,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,2022-06-26,34.181977,-118.363036,0.0,northHollywood,545.3099975585938,34.66999816894531,770.739990234375,0.037333,2022_06_26,0.2217074781656265,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,2022-07-15,34.01029,-118.0685,0.0,picoRivera,471.30999755859375,30.770000457763672,755.6599731445312,0.03025,2022_07_15,0.2355529516935348,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,2022-07-26,33.901389,-118.205,0.0,compton,451.6199951171875,26.57999992370605,778.030029296875,0.037118,2022_07_26,0.2159296572208404,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,2022-02-17,33.901389,-118.205,0.0,compton,347.1099853515625,22.38999938964844,912.3800048828124,0.019083,2022_02_17,0.2631579041481018,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,2022-03-21,34.19925,-118.53276,0.0,reseda,418.5199890136719,27.059999465942383,602.3800048828125,0.040417,2022_03_21,0.1678052842617035,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,2022-01-08,34.05111,-118.45636,0.0,westLA,209.6499938964844,17.420000076293945,1145.3599853515625,0.025292,2022_01_08,0.1470191478729248,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,2022-10-09,34.01029,-118.0685,0.0,picoRivera,354.44000244140625,28.11000061035156,748.72998046875,0.036042,2022_10_09,0.2248637974262237,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,2022-09-10,34.19925,-118.53276,2.049999952316284,reseda,213.8000030517578,29.11000061035156,924.510009765625,0.023458,2022_09_10,0.015535463578999,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,2022-01-15,34.01029,-118.0685,0.0,picoRivera,195.2899932861328,22.07999992370605,1547.9200439453125,0.009333,2022_01_15,-0.0039565619081258,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,2022-05-09,34.19925,-118.53276,0.0,reseda,453.4299926757813,20.84000015258789,441.75,0.042375,2022_05_09,0.2698412537574768,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,2022-04-19,34.276316,-118.683685,0.0,simiValley,416.7699890136719,23.030000686645508,584.22998046875,0.030955,2022_04_19,0.313556969165802,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,2022-05-22,34.181977,-118.363036,0.0,northHollywood,468.9500122070313,23.530000686645508,514.52001953125,0.034125,2022_05_22,0.3243440389633178,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,2022-01-12,34.19925,-118.53276,0.0,reseda,267.4100036621094,24.950000762939453,1348.8900146484375,0.013583,2022_01_12,0.0367112830281257,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,2022-06-09,34.276316,-118.683685,0.0,simiValley,554.8800048828125,33.29999923706055,638.8800048828125,0.048217,2022_06_09,0.3266299068927765,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,2022-02-22,34.05111,-118.45636,0.0,westLA,209.82000732421875,15.289999961853027,1134.1099853515625,0.032708,2022_02_22,0.1368221938610077,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,2022-05-04,34.01029,-118.0685,0.0,picoRivera,542.5800170898438,28.1299991607666,526.72998046875,0.038208,2022_05_04,0.2877347469329834,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,2022-01-31,34.19925,-118.53276,0.0,reseda,284.82000732421875,18.40999984741211,990.3599853515624,0.011647,2022_01_31,0.1034928932785987,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,2022-04-02,34.1326,-118.1272,0.0,Pasadena,289.760009765625,18.75,980.02001953125,0.034875,2022_04_02,0.0694290027022361,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,2022-01-31,34.05111,-118.45636,0.0,westLA,269.3399963378906,17.860000610351562,1077.719970703125,0.012542,2022_01_31,0.0066006598062813,"{""type"":""MultiPoint"",""coordinates"":[]}"
312,2022-11-21,34.1326,-118.1272,0.0,Pasadena,280.0199890136719,24.43000030517578,1252.6800537109375,0.019208,2022_11_21,0.5132989287376404,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,2022-03-13,34.01029,-118.0685,0.0,picoRivera,409.0799865722656,23.15999984741211,677.6300048828125,0.028833,2022_03_13,0.2669612765312195,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,2022-09-13,33.901389,-118.205,0.0,compton,334.7799987792969,28.65999984741211,978.4099731445312,0.026125,2022_09_13,0.1758548468351364,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,2022-05-09,34.06659,-118.22688,0.0,mainLA,455.05999755859375,21.280000686645508,539.5499877929688,0.033208,2022_05_09,0.1299621164798736,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,2022-06-02,34.06659,-118.22688,0.0,mainLA,500.55999755859375,26.780000686645508,644.219970703125,0.033,2022_06_02,0.236824557185173,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,2022-07-10,34.05111,-118.45636,0.0,westLA,487.0199890136719,27.90999984741211,740.3400268554688,0.028235,2022_07_10,0.1660430431365966,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,2022-07-25,34.276316,-118.683685,0.0,simiValley,498.8299865722656,31.559999465942383,665.4500122070312,0.034565,2022_07_25,0.3105849623680115,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,2022-03-16,34.1326,-118.1272,0.0,Pasadena,435.8399963378906,26.780000686645508,838.9400024414062,0.023708,2022_03_16,0.5176730155944824,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,2022-03-08,34.276316,-118.683685,0.0,simiValley,402.1199951171875,21.56999969482422,959.0999755859376,0.036,2022_03_08,0.3027322590351105,"{""type"":""MultiPoint"",""coordinates"":[]}"
351,2022-12-30,34.276316,-118.683685,4.079999923706055,simiValley,68.2300033569336,13.380000114440918,1256.9200439453125,0.021348,2022_12_30,0.0053998455405235,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,2022-05-15,34.1326,-118.1272,0.0,Pasadena,495.4599914550781,30.030000686645508,805.510009765625,0.043667,2022_05_15,0.2920489311218261,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,2022-09-27,34.01029,-118.0685,0.0,picoRivera,433.6300048828125,35.81999969482422,908.4400024414062,0.025542,2022_09_27,0.3368902504444122,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,2022-09-30,34.19925,-118.53276,0.0,reseda,380.0299987792969,28.76000022888184,694.9500122070312,0.031708,2022_09_30,0.2663934528827667,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,2022-02-05,34.1326,-118.1272,0.0,Pasadena,360.80999755859375,24.38999938964844,1015.2100219726562,0.021083,2022_02_05,0.4981273412704468,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,2022-09-29,33.901389,-118.205,0.0,compton,334.42999267578125,27.520000457763672,854.72998046875,0.033458,2022_09_29,0.2663934230804443,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,2022-09-21,34.06659,-118.22688,0.0,mainLA,442.4400024414063,29.600000381469727,699.1400146484375,0.020353,2022_09_21,0.2319831699132919,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,2022-05-04,34.181977,-118.363036,0.0,northHollywood,547.9099731445312,28.51000022888184,522.8800048828125,0.035917,2022_05_04,0.3082462251186371,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,2022-05-14,34.06659,-118.22688,0.0,mainLA,568.77001953125,33.7599983215332,705.7899780273438,0.042292,2022_05_14,0.2116716206073761,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,2022-09-01,33.901389,-118.205,0.0,compton,473.7799987792969,32.959999084472656,996.2000122070312,0.033375,2022_09_01,0.1893510818481445,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,2022-06-01,34.05111,-118.45636,0.0,westLA,565.5900268554688,27.420000076293945,600.75,0.026167,2022_06_01,0.1518389135599136,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,2022-10-27,34.181977,-118.363036,0.0,northHollywood,379.6600036621094,25.8799991607666,475.1300048828125,0.02575,2022_10_27,0.378197580575943,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,2022-03-16,33.901389,-118.205,0.0,compton,413.7200012207031,24.420000076293945,715.9400024414062,0.025875,2022_03_16,0.2385218441486358,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,2022-05-28,34.181977,-118.363036,0.0,northHollywood,388.2799987792969,21.86000061035156,564.530029296875,0.032471,2022_05_28,0.0252495594322681,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,2022-04-26,34.19925,-118.53276,0.0,reseda,521.8200073242188,28.18000030517578,574.239990234375,0.037667,2022_04_26,0.1760589331388473,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,2022-10-03,34.276316,-118.683685,0.0,simiValley,412.1600036621094,29.899999618530277,657.02001953125,0.032391,2022_10_03,0.236070841550827,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,2022-01-15,34.276316,-118.683685,2.1700000762939453,simiValley,136.55999755859375,19.90999984741211,1493.260009765625,0.035955,2022_01_15,0.0054493932984769,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,2022-05-17,34.276316,-118.683685,0.0,simiValley,494.1199951171875,24.100000381469727,462.6600036621094,0.039706,2022_05_17,0.3467716574668884,"{""type"":""MultiPoint"",""coordinates"":[]}"
